"X.1" "X" "zona" "cÛdigo.x" "Freq.x" "personas" "comuna" "promedio_i" "aÒo" "ingresos_expandidos" "Freq.y" "p" "cÛdigo.y" "multipob" "est_ing" "ing_medio_zona" "identificador" "urb_rur" "multipob_2" "est_ing_2" "ing_medio_zona_2"
"7150" 7150 7150 4203011003 4203 1937 21382 "Los Vilos" "285213.961538462" 2017 "6098444925.61539" 4747 0.222009166588719 4203 "1353910675.42308" 1381741800.95182 "291076.848736427" "region_04" 1 1353910675 1381741801 291077
"7151" 7151 7151 4203011004 4203 1950 21382 "Los Vilos" "285213.961538462" 2017 "6098444925.61539" 4323 0.202179403236367 4203 "1232979955.73077" 1391134886.36607 "321798.493260715" "region_04" 1 1232979956 1391134886 321798
"7152" 7152 7152 4203071001 4203 600 21382 "Los Vilos" "285213.961538462" 2017 "6098444925.61539" 1380 0.064540267514732 4203 "393595266.923077" 419264742.536696 "303815.030823693" "region_04" 1 393595267 419264743 303815
"7153" 7153 7153 4203071002 4203 664 21382 "Los Vilos" "285213.961538462" 2017 "6098444925.61539" 1612 0.0753905153867739 4203 "459764906" 465059169.819077 "288498.244304638" "region_04" 1 459764906 465059170 288498
"7154" 7154 7154 4203991999 4203 181 21382 "Los Vilos" "285213.961538462" 2017 "6098444925.61539" 286 0.0133757366008793 4203 "81571193" 121670396.657991 "425420.967335634" "region_04" 1 81571193 121670397 425421
"7155" 7155 7155 4204011001 4204 1930 29347 "Salamanca" "262056.940476191" 2017 "7690585032.15476" 4561 0.155416226530821 4204 "1195241705.5119" 1376684153.63404 "301838.227062934" "region_04" 1 1195241706 1376684154 301838
"7156" 7156 7156 4204011002 4204 1833 29347 "Salamanca" "262056.940476191" 2017 "7690585032.15476" 4092 0.13943503594916 4204 "1072337000.42857" 1306612088.99874 "319308.917155118" "region_04" 1 1072337000 1306612089 319309
"7157" 7157 7157 4204011003 4204 1587 29347 "Salamanca" "262056.940476191" 2017 "7690585032.15476" 4017 0.136879408457423 4204 "1052682729.89286" 1129018645.35028 "281060.155675947" "region_04" 1 1052682730 1129018645 281060
"7158" 7158 7158 4204021001 4204 329 29347 "Salamanca" "262056.940476191" 2017 "7690585032.15476" 850 0.0289637782396838 4204 "222748399.404762" 226144418.033146 "266052.256509583" "region_04" 1 222748399 226144418 266052
"7159" 7159 7159 4204091001 4204 859 29347 "Salamanca" "262056.940476191" 2017 "7690585032.15476" 1696 0.057791256346475 4204 "444448571.047619" 604866840.76144 "356643.184411226" "region_04" 1 444448571 604866841 356643
"7160" 7160 7160 4204141001 4204 454 29347 "Salamanca" "262056.940476191" 2017 "7690585032.15476" 1335 0.0454901693529151 4204 "349846015.535714" 315027961.550386 "235976.001161338" "region_04" 1 349846016 315027962 235976
"7161" 7161 7161 4204991999 4204 110 29347 "Salamanca" "262056.940476191" 2017 "7690585032.15476" 252 0.00858690837223566 4204 "66038349" 72139393.714649 "286267.435375591" "region_04" 1 66038349 72139394 286267
"7162" 7162 7162 4301011001 4301 1116 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 3190 0.0286684880293335 4301 "894391436" 789591747.474496 "247520.923973196" "region_04" 1 894391436 789591747 247521
"7163" 7163 7163 4301011002 4301 1340 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 3581 0.0321823998849666 4301 "1004017470.94545" 950902078.947127 "265540.932406346" "region_04" 1 1004017471 950902079 265541
"7164" 7164 7164 4301011003 4301 724 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 1791 0.0160956934359048 4301 "502148922.218182" 508036229.466042 "283660.652968197" "region_04" 1 502148922 508036229 283661
"7165" 7165 7165 4301011004 4301 1874 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 4816 0.0432813286361349 4301 "1350278732.21818" 1336227291.00663 "277455.832850214" "region_04" 1 1350278732 1336227291 277456
"7166" 7166 7166 4301011005 4301 2021 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 4857 0.0436497950967 4301 "1361774045.34545" 1442442572.85743 "296982.205653166" "region_04" 1 1361774045 1442442573 296982
"7167" 7167 7167 4301011006 4301 2210 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 5422 0.0487274426630239 4301 "1520185067.70909" 1579076065.52382 "291234.980731063" "region_04" 1 1520185068 1579076066 291235
"7168" 7168 7168 4301011007 4301 2211 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 5583 0.0501743475447552 4301 "1565325199.74546" 1579799189.74312 "282966.00210337" "region_04" 1 1565325200 1579799190 282966
"7169" 7169 7169 4301011008 4301 1038 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 2713 0.0243816953051981 4301 "760653280.836364" 733482210.655585 "270358.352619088" "region_04" 1 760653281 733482211 270358
"7170" 7170 7170 4301021001 4301 939 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 2182 0.0196096052915379 4301 "611774957.163636" 662320589.116198 "303538.308485884" "region_04" 1 611774957 662320589 303538
"7171" 7171 7171 4301021002 4301 1838 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 4697 0.0422118772018118 4301 "1316914286.8" 1310223467.03538 "278949.002988157" "region_04" 1 1316914287 1310223467 278949
"7172" 7172 7172 4301021003 4301 2345 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 5685 0.0510910202027464 4301 "1593923295.81818" 1676715136.52896 "294936.699477389" "region_04" 1 1593923296 1676715137 294937
"7173" 7173 7173 4301031001 4301 1513 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 3974 0.0357142857142857 4301 "1114204252.87273" 1075632709.43541 "270667.516214245" "region_04" 1 1114204253 1075632709 270668
"7174" 7174 7174 4301031002 4301 969 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 2619 0.0235369185419513 4301 "734298172.690909" 683877822.997442 "261121.734630562" "region_04" 1 734298173 683877823 261122
"7175" 7175 7175 4301031003 4301 1122 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 2858 0.0256848083974405 4301 "801307437.018182" 793909296.721693 "277784.918377079" "region_04" 1 801307437 793909297 277785
"7176" 7176 7176 4301031004 4301 690 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 1725 0.0155025523042634 4301 "483644271.818182" 483677593.884848 "280392.808049187" "region_04" 1 483644272 483677594 280393
"7177" 7177 7177 4301031005 4301 837 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 2102 0.0188906463440938 4301 "589345077.890909" 589075897.55483 "280245.431757769" "region_04" 1 589345078 589075898 280245
"7178" 7178 7178 4301031006 4301 1484 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 3491 0.031373571069092 4301 "978783856.763636" 1054716316.86983 "302124.410446816" "region_04" 1 978783857 1054716317 302124
"7179" 7179 7179 4301041001 4301 1443 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 3944 0.0354446761089942 4301 "1105793048.14545" 1025150027.87566 "259926.477656099" "region_04" 1 1105793048 1025150028 259926
"7180" 7180 7180 4301051001 4301 447 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 1123 0.0100923862247466 4301 "314859430.290909" 310040195.450023 "276082.097462176" "region_04" 1 314859430 310040195 276082
"7181" 7181 7181 4301071001 4301 1937 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 5142 0.0462110863469696 4301 "1441680490.25454" 1381741800.95182 "268716.802985573" "region_04" 1 1441680490 1381741801 268717
"7182" 7182 7182 4301071002 4301 1785 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 4527 0.0406840894384931 4301 "1269250793.34545" 1271946218.9403 "280968.901908616" "region_04" 1 1269250793 1271946219 280969
"7183" 7183 7183 4301071003 4301 1512 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 4015 0.0360827521748508 4301 "1125699566" 1074911405.31141 "267723.886752531" "region_04" 1 1125699566 1074911405 267724
"7184" 7184 7184 4301081001 4301 32 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 347 0.00311848443453879 4301 "97289601.3454546" 19013915.897542 "54795.1466787955" "region_04" 1 97289601 19013916 54795
"7185" 7185 7185 4301141001 4301 555 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 1683 0.0151250988568553 4301 "471868585.2" 387099262.570666 "230005.503607051" "region_04" 1 471868585 387099263 230006
"7186" 7186 7186 4301141002 4301 263 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 547 0.00491588180314904 4301 "153364299.527273" 179416981.020535 "328001.793456189" "region_04" 1 153364300 179416981 328002
"7187" 7187 7187 4301161001 4301 1423 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 3768 0.0338629664246172 4301 "1056447313.74546" 1010729710.79945 "268240.369108133" "region_04" 1 1056447314 1010729711 268240
"7188" 7188 7188 4301991999 4301 587 111272 "Ovalle" "280373.490909091" 2017 "31197719080.4364" 1157 0.0103979437774103 4301 "324392128.981818" 409969446.839229 "354338.329160959" "region_04" 1 324392129 409969447 354338
"7189" 7189 7189 4302011001 4302 684 13322 "Combarbal·" "234537.26618705" 2017 "3124505460.14389" 1811 0.135940549467047 4302 "424746989.064748" 479380340.402823 "264704.771067269" "region_04" 1 424746989 479380340 264705
"7190" 7190 7190 4302021001 4302 1654 13322 "Combarbal·" "234537.26618705" 2017 "3124505460.14389" 4104 0.308061852574688 4302 "962540940.431655" 1177369904.90371 "286883.505093498" "region_04" 1 962540940 1177369905 286884
"7191" 7191 7191 4302991999 4302 40 13322 "Combarbal·" "234537.26618705" 2017 "3124505460.14389" 83 0.00623029575138868 4302 "19466593.0935252" 24321625.1186468 "293031.627935503" "region_04" 1 19466593 24321625 293032
"7192" 7192 7192 4303011001 4303 1529 30751 "Monte Patria" "225369.1484375" 2017 "6930326683.60156" 4146 0.134824883743618 4303 "934380489.421875" 1087174046.35975 "262222.394201579" "region_04" 1 934380489 1087174046 262222
"7193" 7193 7193 4303011002 4303 701 30751 "Monte Patria" "225369.1484375" 2017 "6930326683.60156" 1781 0.0579168157133101 4303 "401382453.367187" 491556944.664543 "276000.530412433" "region_04" 1 401382453 491556945 276001
"7194" 7194 7194 4303171001 4303 2227 30751 "Monte Patria" "225369.1484375" 2017 "6930326683.60156" 6175 0.200806477838119 4303 "1391654491.60156" 1591369444.25479 "257711.650891464" "region_04" 1 1391654492 1591369444 257712
"7195" 7195 7195 4303171002 4303 190 30751 "Monte Patria" "225369.1484375" 2017 "6930326683.60156" 606 0.0197066762056518 4303 "136573703.953125" 127986238.419381 "211198.413233303" "region_04" 1 136573704 127986238 211198
"7196" 7196 7196 4303211001 4303 863 30751 "Monte Patria" "225369.1484375" 2017 "6930326683.60156" 2566 0.0834444408311925 4303 "578297234.890625" 607738348.854017 "236842.692460646" "region_04" 1 578297235 607738349 236843
"7197" 7197 7197 4303991999 4303 27 30751 "Monte Patria" "225369.1484375" 2017 "6930326683.60156" 64 0.0020812331306299 4303 "14423625.5" 15732141.5709276 "245814.712045743" "region_04" 1 14423626 15732142 245815
"7198" 7198 7198 4304011001 4304 894 10956 "Punitaqui" "212496.120689655" 2017 "2328107498.27586" 2659 0.242698064987222 4304 "565027184.913793" 629996851.955842 "236929.993213931" "region_04" 1 565027185 629996852 236930
"7199" 7199 7199 4304011002 4304 986 10956 "Punitaqui" "212496.120689655" 2017 "2328107498.27586" 3041 0.277564804673238 4304 "646200703.017241" 696096320.123586 "228903.755384277" "region_04" 1 646200703 696096320 228904
"7200" 7200 7200 4304991999 4304 65 10956 "Punitaqui" "212496.120689655" 2017 "2328107498.27586" 148 0.01350857977364 4304 "31449425.862069" 41194004.9316495 "278337.871159794" "region_04" 1 31449426 41194005 278338
"7201" 7201 7201 5101011001 5101 1280 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 3280 0.0110566145859669 5101 "1005557762.02867" 986906679.585601 "300886.182800488" "region_05" 1 1005557762 986906680 300886
"7202" 7202 7202 5101011002 5101 1399 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 3761 0.0126780266639699 5101 "1153019128.96031" 1081494257.25763 "287554.9740116" "region_05" 1 1153019129 1081494257 287555
"7203" 7203 7203 5101011003 5101 937 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 2365 0.00797222362677184 5101 "725043935.121279" 715820652.965762 "302672.580535206" "region_05" 1 725043935 715820653 302673
"7204" 7204 7204 5101011004 5101 1019 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 2690 0.00906777232812526 5101 "824679993.858875" 780395959.569044 "290110.022144626" "region_05" 1 824679994 780395960 290110
"7205" 7205 7205 5101011005 5101 1022 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 2518 0.00848797424617822 5101 "771949525.850055" 782761460.958025 "310866.346687063" "region_05" 1 771949526 782761461 310866
"7206" 7206 7206 5101011006 5101 1120 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 2848 0.00960037754293708 5101 "873118447.029769" 860144054.921533 "302016.87321683" "region_05" 1 873118447 860144055 302017
"7207" 7207 7207 5101011007 5101 1275 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 3131 0.0105543476428848 5101 "959878461.253583" 982937933.673242 "313937.379007743" "region_05" 1 959878461 982937934 313937
"7208" 7208 7208 5101021001 5101 136 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 273 0.000920260909136876 5101 "83694289.339581" 98139764.5163712 "359486.316909785" "region_05" 1 83694289 98139765 359486
"7209" 7209 7209 5101021002 5101 788 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1881 0.00634069879152551 5101 "576662850.724366" 598920557.528494 "318405.400068311" "region_05" 1 576662851 598920558 318405
"7210" 7210 7210 5101021003 5101 689 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1696 0.00571707876152433 5101 "519946940.366042" 521602866.426181 "307548.859921097" "region_05" 1 519946940 521602866 307549
"7211" 7211 7211 5101021004 5101 624 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1415 0.00476985049973875 5101 "433800071.119074" 471014408.500052 "332872.37349827" "region_05" 1 433800071 471014409 332872
"7212" 7212 7212 5101031001 5101 596 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1402 0.00472602855168462 5101 "429814628.76957" 449269493.530588 "320448.996812117" "region_05" 1 429814629 449269494 320449
"7213" 7213 7213 5101031002 5101 709 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1780 0.00600023596433568 5101 "545699029.393605" 537197580.756618 "301796.393683493" "region_05" 1 545699029 537197581 301796
"7214" 7214 7214 5101031003 5101 445 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1071 0.00361025433584467 5101 "328339135.101433" 332562098.320319 "310515.497964817" "region_05" 1 328339135 332562098 310515
"7215" 7215 7215 5101031004 5101 321 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 739 0.00249110920092363 5101 "226557068.944873" 237589750.577833 "321501.692256879" "region_05" 1 226557069 237589751 321502
"7216" 7216 7216 5101031005 5101 179 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 457 0.00154051002005697 5101 "140103627.209482" 130221711.925493 "284949.041412458" "region_05" 1 140103627 130221712 284949
"7217" 7217 7217 5101031006 5101 415 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1051 0.00354283595422292 5101 "322207685.332966" 309503448.882521 "294484.727766433" "region_05" 1 322207685 309503449 294485
"7218" 7218 7218 5101031007 5101 875 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 2154 0.00726095970066239 5101 "660357140.063947" 667105444.474884 "309705.405977198" "region_05" 1 660357140 667105444 309705
"7219" 7219 7219 5101031008 5101 936 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 2337 0.00787783789250139 5101 "716459905.445425" 715034150.577903 "305962.409318743" "region_05" 1 716459905 715034151 305962
"7220" 7220 7220 5101031009 5101 458 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1059 0.00356980330687162 5101 "324660265.240353" 342568638.497608 "323483.133614361" "region_05" 1 324660265 342568638 323483
"7221" 7221 7221 5101031010 5101 660 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1678 0.00565640221806476 5101 "514428635.574421" 499014376.528571 "297386.398407968" "region_05" 1 514428636 499014377 297386
"7222" 7222 7222 5101031011 5101 1040 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 2610 0.00879809880163827 5101 "800154194.785006" 796958756.356881 "305348.182512215" "region_05" 1 800154195 796958756 305348
"7223" 7223 7223 5101031012 5101 249 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 659 0.00222143567443663 5101 "202031269.871003" 182921114.475898 "277573.770069649" "region_05" 1 202031270 182921114 277574
"7224" 7224 7224 5101041001 5101 99 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 177 0.00059665267735248 5101 "54263330.4509372" 70773054.1471124 "399847.763543008" "region_05" 1 54263330 70773054 399848
"7225" 7225 7225 5101051001 5101 856 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1872 0.00631036051979572 5101 "573903698.328556" 652196667.953404 "348395.655958015" "region_05" 1 573903698 652196668 348396
"7226" 7226 7226 5101051002 5101 690 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1714 0.0057777553049839 5101 "525465245.157663" 522382287.801017 "304773.796850068" "region_05" 1 525465245 522382288 304774
"7227" 7227 7227 5101051003 5101 896 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 2345 0.00790480524515009 5101 "718912485.352811" 683594687.356061 "291511.59375525" "region_05" 1 718912485 683594687 291512
"7228" 7228 7228 5101051004 5101 1135 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 3014 0.0101599501103976 5101 "924009480.108049" 872006445.295995 "289318.661345718" "region_05" 1 924009480 872006445 289319
"7229" 7229 7229 5101051005 5101 690 296655 "ValparaÌso" "306572.488423374" 2017 "90946261553.2359" 1688 0.00569011140887563 5101 "517494360.458655" 522382287.801017 "309468.179976906" "region_05" 1 517494360 522382288 309468
